date,slot,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX3_prediction,EPRX1_actual,EPRX3_actual,imbalance
2023/7/8,2,11.01,11.01,10,0.04,10,0.04,5.28
2023/7/8,3,11.07,11.07,10,0.04,10,0.04,5.01
2023/7/8,4,10.95,10.95,10,0.04,10,0.04,5.28
2023/7/8,5,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/8,6,10.96,10.96,10,0.04,10,0.04,5.28
2023/7/8,7,10.98,10.98,10,0.04,10,0.04,5.53
2023/7/8,8,11.12,11.12,10,0.04,10,0.04,6.83
2023/7/8,9,11.06,11.06,10,0.04,10,0.04,6.94
2023/7/8,10,11,11,10,0.04,10,0.04,6.94
2023/7/8,11,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/8,12,10.65,10.65,10,0.04,10,0.04,3
2023/7/8,13,10.49,10.49,10,0.04,10,0.04,5.28
2023/7/8,14,10.64,10.64,10,0.04,10,0.04,3
2023/7/8,15,10.87,10.87,10,0.04,10,0.04,0.51
2023/7/8,16,10.89,10.89,10,0.04,10,0.04,3
2023/7/8,17,10.77,10.77,10,0.04,10,0.04,0.03
2023/7/8,18,11.07,11.07,10,0.04,10,0.04,1
2023/7/8,19,10.85,10.85,10,1.25,10,1.25,0.35
2023/7/8,20,10.87,10.87,10,1.25,10,1.25,0.03
2023/7/8,21,10.8,10.8,10,1.25,10,1.25,0.39
2023/7/8,22,10.83,10.83,10,1.25,10,1.25,0.03
2023/7/8,23,11.34,11.34,10,1.25,10,1.25,0.03
2023/7/8,24,11.35,11.35,10,1.25,10,1.25,0.01
2023/7/8,25,10.93,10.93,10,1.2,10,1.2,0.03
2023/7/8,26,10.85,10.85,10,1.2,10,1.2,0.5
2023/7/8,27,11.41,11.41,10,1.2,10,1.2,1
2023/7/8,28,11.27,11.27,10,1.2,10,1.2,3
2023/7/8,29,10.87,10.87,10,1.2,10,1.2,6.26
2023/7/8,30,10.79,10.79,10,1.2,10,1.2,8.63
2023/7/8,31,10.83,10.83,10,1.2,10,1.2,5.28
2023/7/8,32,10.98,10.98,10,1.2,10,1.2,7
2023/7/8,33,11.17,11.17,10,1.2,10,1.2,8.61
2023/7/8,34,11.46,11.46,10,1.2,10,1.2,8.63
2023/7/8,35,11.52,11.52,10,1.2,10,1.2,8.47
2023/7/8,36,14.21,14.21,10,1.2,10,1.2,9.52
2023/7/8,37,14.31,14.31,10,0,10,0,11.39
2023/7/8,38,14.85,14.85,10,0,10,0,11.86
2023/7/8,39,14.8,14.8,10,0,10,0,11.39
2023/7/8,40,13.7,13.7,10,0,10,0,11.14
2023/7/8,41,13.88,13.88,10,0,10,0,9.6
2023/7/8,42,12.06,12.06,10,0,10,0,9.52
2023/7/8,43,11.62,11.62,10,0.04,10,0.04,9.6
2023/7/8,44,11.49,11.49,10,0.04,10,0.04,8.83
2023/7/8,45,11.53,11.53,10,0.04,10,0.04,8.63
2023/7/8,46,11.07,11.07,10,0.04,10,0.04,8.5
2023/7/8,47,11.04,11.04,10,0.04,10,0.04,8.32
2023/7/8,48,10.87,10.87,10,0.04,10,0.04,5.28
2023/7/9,1,10.8,10.8,10,0,10,0,5.28
2023/7/9,2,10.72,10.72,10,0,10,0,5.28
2023/7/9,3,10.61,10.61,10,0,10,0,6
2023/7/9,4,10.33,10.33,10,0,10,0,7.15
2023/7/9,5,10.34,10.34,10,0,10,0,8.4
2023/7/9,6,10.43,10.43,10,0,10,0,8.44
2023/7/9,7,10.46,10.46,10,0.04,10,0.04,8.44
2023/7/9,8,10.68,10.68,10,0.04,10,0.04,7.5
2023/7/9,9,10.54,10.54,10,0.04,10,0.04,8.44
2023/7/9,10,10.6,10.6,10,0.04,10,0.04,8
2023/7/9,11,10.6,10.6,10,0.04,10,0.04,5.28
2023/7/9,12,10.27,10.27,10,0.04,10,0.04,5.28
2023/7/9,13,10.15,10.15,10,1.2,10,1.2,5.28
2023/7/9,14,10.15,10.15,10,1.2,10,1.2,5.28
2023/7/9,15,9.78,9.78,10,1.2,10,1.2,5.21
2023/7/9,16,9.78,9.78,10,1.2,10,1.2,1
2023/7/9,17,9.78,9.78,10,1.2,10,1.2,3
2023/7/9,18,9.78,9.78,10,1.2,10,1.2,8.47
2023/7/9,19,9.78,9.78,10,161.02,10,161.02,10
2023/7/9,20,9.78,9.78,10,161.02,10,161.02,9.92
2023/7/9,21,10.77,10.77,10,161.02,10,161.02,10.67
2023/7/9,22,10.86,10.86,10,161.02,10,161.02,10.61
2023/7/9,23,10.74,10.74,10,161.02,10,161.02,11.06
2023/7/9,24,11.02,11.02,10,161.02,10,161.02,10.81
2023/7/9,25,10.89,10.89,10,160.89,10,160.89,6.05
2023/7/9,26,10.83,10.83,10,160.89,10,160.89,8.44
2023/7/9,27,10.77,10.77,10,160.89,10,160.89,10.4
2023/7/9,28,10.27,10.27,10,160.89,10,160.89,10.87
2023/7/9,29,10.64,10.64,10,160.89,10,160.89,11.22
2023/7/9,30,10.77,10.77,10,160.89,10,160.89,12.79
2023/7/9,31,10.5,10.5,10,1.2,10,1.2,7.7
2023/7/9,32,10.9,10.9,10,1.2,10,1.2,10
2023/7/9,33,10.89,10.89,10,1.2,10,1.2,12.04
2023/7/9,34,11.93,11.93,10,1.2,10,1.2,13.94
2023/7/9,35,14.16,14.16,10,1.2,10,1.2,13.94
2023/7/9,36,14.56,14.56,10,1.2,10,1.2,15.13
2023/7/9,37,15.04,15.04,10,0,10,0,14.31
2023/7/9,38,15.38,15.38,10,0,10,0,15.13
2023/7/9,39,15.28,15.28,10,0,10,0,15.91
2023/7/9,40,14.94,14.94,10,0,10,0,14.7
2023/7/9,41,14.69,14.69,10,0,10,0,12.83
2023/7/9,42,14.57,14.57,10,0,10,0,12.77
2023/7/9,43,14.29,14.29,10,0,10,0,11.51
2023/7/9,44,12.49,12.49,10,0,10,0,11.39
2023/7/9,45,11.61,11.61,10,0,10,0,9.52
2023/7/9,46,11.3,11.3,10,0,10,0,8.47
2023/7/9,47,11,11,10,0,10,0,8.32
2023/7/9,48,10.94,10.94,10,0,10,0,5.28
2023/7/10,1,11.06,11.06,10,0.04,10,0.04,5.28
2023/7/10,2,10.62,10.62,10,0.04,10,0.04,3
2023/7/10,3,10.41,10.41,10,0.04,10,0.04,5
2023/7/10,4,10.33,10.33,10,0.04,10,0.04,5
2023/7/10,5,10.33,10.33,10,0.04,10,0.04,3
2023/7/10,6,10.29,10.29,10,0.04,10,0.04,5
2023/7/10,7,10.28,10.28,10,0.04,10,0.04,5.01
2023/7/10,8,10.33,10.33,10,0.04,10,0.04,5.28
2023/7/10,9,10.27,10.27,10,0.04,10,0.04,5.28
2023/7/10,10,10.33,10.33,10,0.04,10,0.04,5.28
2023/7/10,11,10.34,10.34,10,0.04,10,0.04,5.28
2023/7/10,12,10.16,10.16,10,0.04,10,0.04,5.28
2023/7/10,13,10.03,10.03,10,1.2,10,1.2,5.28
2023/7/10,14,10.02,10.02,10,1.2,10,1.2,1
2023/7/10,15,10.45,10.45,10,1.2,10,1.2,0.01
2023/7/10,16,10.61,10.61,10,1.2,10,1.2,0.01
2023/7/10,17,10.66,10.66,10,1.2,10,1.2,0.01
2023/7/10,18,10.81,10.81,10,1.2,10,1.2,0.01
2023/7/10,19,10.66,10.66,10,161.06,10,161.06,0.01
2023/7/10,20,10.66,10.66,10,161.06,10,161.06,0.01
2023/7/10,21,10.67,10.67,10,161.06,10,161.06,0.36
2023/7/10,22,10.61,10.61,10,161.06,10,161.06,3
2023/7/10,23,11.06,11.06,10,161.06,10,161.06,3.01
2023/7/10,24,10.81,10.81,10,161.06,10,161.06,3
2023/7/10,25,10.14,10.14,10,165.58,10,165.58,0.02
2023/7/10,26,13,13,10,165.58,10,165.58,0.01
2023/7/10,27,15.1,15.1,10,165.58,10,165.58,3
2023/7/10,28,15.35,15.35,10,165.58,10,165.58,5
2023/7/10,29,15.58,15.58,10,165.58,10,165.58,8.41
2023/7/10,30,15.58,15.58,10,165.58,10,165.58,9.52
2023/7/10,31,15.58,15.58,10,170.5,10,170.5,9.6
2023/7/10,32,15.58,15.58,10,170.5,10,170.5,10.31
2023/7/10,33,17.12,17.12,10,170.5,10,170.5,10.31
2023/7/10,34,20.5,20.5,10,170.5,10,170.5,11.4
2023/7/10,35,16.02,16.02,10,170.5,10,170.5,12.79
2023/7/10,36,17.38,17.38,10,170.5,10,170.5,12.77
2023/7/10,37,16.77,16.77,10,0,10,0,12.78
2023/7/10,38,18.2,18.2,10,0,10,0,12.76
2023/7/10,39,16.14,16.14,10,0,10,0,12
2023/7/10,40,15.58,15.58,10,0,10,0,11.4
2023/7/10,41,15.58,15.58,10,0,10,0,11.39
2023/7/10,42,15.58,15.58,10,0,10,0,11.06
2023/7/10,43,15.31,15.31,10,0,10,0,11.14
2023/7/10,44,15.21,15.21,10,0,10,0,10.5
2023/7/10,45,14.92,14.92,10,0,10,0,9.36
2023/7/10,46,14.55,14.55,10,0,10,0,8.63
2023/7/10,47,14.57,14.57,10,0,10,0,8.61
2023/7/10,48,12.49,12.49,10,0,10,0,5.28
2023/7/11,1,13.4,13.4,10,0.04,10,0.04,5.28
2023/7/11,2,11.24,11.24,10,0.04,10,0.04,5.28
2023/7/11,3,11.25,11.25,10,0.04,10,0.04,5.28
2023/7/11,4,11.01,11.01,10,0.04,10,0.04,5.28
2023/7/11,5,11.07,11.07,10,0.04,10,0.04,5.28
2023/7/11,6,11.07,11.07,10,0.04,10,0.04,5.28
2023/7/11,7,10.99,10.99,10,0.04,10,0.04,5.28
2023/7/11,8,11,11,10,0.04,10,0.04,6.94
2023/7/11,9,11.03,11.03,10,0.04,10,0.04,8.44
2023/7/11,10,11.03,11.03,10,0.04,10,0.04,8.44
2023/7/11,11,11.07,11.07,10,0.04,10,0.04,8.47
2023/7/11,12,10.83,10.83,10,0.04,10,0.04,8.21
2023/7/11,13,10.79,10.79,10,1.2,10,1.2,8.5
2023/7/11,14,10.8,10.8,10,1.2,10,1.2,8.44
2023/7/11,15,10.79,10.79,10,1.2,10,1.2,5.28
2023/7/11,16,11.07,11.07,10,1.2,10,1.2,2.64
2023/7/11,17,10.64,10.64,10,1.2,10,1.2,1.01
2023/7/11,18,11.07,11.07,10,1.2,10,1.2,7.5
2023/7/11,19,14.41,14.41,10,165.02,10,165.02,9.36
2023/7/11,20,14.42,14.42,10,165.02,10,165.02,9.36
2023/7/11,21,14.4,14.4,10,165.02,10,165.02,9.36
2023/7/11,22,14.54,14.54,10,165.02,10,165.02,9.52
2023/7/11,23,15,15,10,165.02,10,165.02,9.52
2023/7/11,24,15.02,15.02,10,165.02,10,165.02,9.52
2023/7/11,25,15,15,10,166.1,10,166.1,8.44
2023/7/11,26,15,15,10,166.1,10,166.1,8.5
2023/7/11,27,16.1,16.1,10,166.1,10,166.1,9.92
2023/7/11,28,16.1,16.1,10,166.1,10,166.1,10.31
2023/7/11,29,16.1,16.1,10,166.1,10,166.1,11.58
2023/7/11,30,16.1,16.1,10,166.1,10,166.1,14.44
2023/7/11,31,16.1,16.1,10,166.1,10,166.1,12.83
2023/7/11,32,16.1,16.1,10,166.1,10,166.1,14
2023/7/11,33,16.1,16.1,10,166.1,10,166.1,12.81
2023/7/11,34,16.1,16.1,10,166.1,10,166.1,12.84
2023/7/11,35,16.1,16.1,10,166.1,10,166.1,12.85
2023/7/11,36,16.1,16.1,10,166.1,10,166.1,12.79
2023/7/11,37,16.1,16.1,10,0,10,0,12.8
2023/7/11,38,17.82,17.82,10,0,10,0,12.83
2023/7/11,39,16.1,16.1,10,0,10,0,12.82
2023/7/11,40,16.1,16.1,10,0,10,0,11.39
2023/7/11,41,16.1,16.1,10,0,10,0,11.14
2023/7/11,42,16.1,16.1,10,0,10,0,10.67
2023/7/11,43,15.21,15.21,10,0,10,0,10.67
2023/7/11,44,15,15,10,0,10,0,10.55
2023/7/11,45,15.07,15.07,10,0,10,0,9.36
2023/7/11,46,14.55,14.55,10,0,10,0,8.5
2023/7/11,47,14.57,14.57,10,0,10,0,8.32
2023/7/11,48,12.52,12.52,10,0,10,0,5.28
2023/7/12,1,13,13,10,0,10,0,8
2023/7/12,2,11.41,11.41,10,0,10,0,5.28
2023/7/12,3,11.39,11.39,10,0,10,0,8
2023/7/12,4,11.27,11.27,10,0,10,0,5.28
2023/7/12,5,11.27,11.27,10,0,10,0,5.28
2023/7/12,6,11.21,11.21,10,0,10,0,8
2023/7/12,7,11.27,11.27,10,0,10,0,6.26
2023/7/12,8,11.27,11.27,10,0,10,0,8.44
2023/7/12,9,11.25,11.25,10,0,10,0,8.44
2023/7/12,10,11.27,11.27,10,0,10,0,8.47
2023/7/12,11,11.34,11.34,10,0,10,0,8.61
2023/7/12,12,10.99,10.99,10,0,10,0,8.47
2023/7/12,13,10.76,10.76,10,1.2,10,1.2,8.61
2023/7/12,14,10.9,10.9,10,1.2,10,1.2,8.44
2023/7/12,15,10.8,10.8,10,1.2,10,1.2,8.5
2023/7/12,16,10.05,10.05,10,1.2,10,1.2,8.5
2023/7/12,17,9.8,9.8,10,1.2,10,1.2,9.6
2023/7/12,18,9.05,9.05,10,1.2,10,1.2,11.57
2023/7/12,19,12.09,12.09,10,164.58,10,164.58,13.03
2023/7/12,20,12.56,12.56,10,164.58,10,164.58,14
2023/7/12,21,14.29,14.29,10,164.58,10,164.58,13
2023/7/12,22,14.4,14.4,10,164.58,10,164.58,12.76
2023/7/12,23,14.57,14.57,10,164.58,10,164.58,12.76
2023/7/12,24,14.58,14.58,10,164.58,10,164.58,11.69
2023/7/12,25,15.95,15.95,10,175,10,175,10.31
2023/7/12,26,15.95,15.95,10,175,10,175,10.67
2023/7/12,27,15.95,15.95,10,175,10,175,11.15
2023/7/12,28,20,20,10,175,10,175,13.22
2023/7/12,29,25,25,10,175,10,175,14.31
2023/7/12,30,20.93,20.93,10,175,10,175,15.13
2023/7/12,31,25.5,25.5,10,175.5,10,175.5,12.76
2023/7/12,32,25.5,25.5,10,175.5,10,175.5,15.06
2023/7/12,33,25.5,25.5,10,175.5,10,175.5,14.45
2023/7/12,34,25.5,25.5,10,175.5,10,175.5,14.98
2023/7/12,35,25.5,25.5,10,175.5,10,175.5,14.31
2023/7/12,36,25.5,25.5,10,175.5,10,175.5,14.31
2023/7/12,37,25.5,25.5,10,0,10,0,12.07
2023/7/12,38,25.5,25.5,10,0,10,0,12.02
2023/7/12,39,25.5,25.5,10,0,10,0,13
2023/7/12,40,25,25,10,0,10,0,11.4
2023/7/12,41,15.95,15.95,10,0,10,0,10.67
2023/7/12,42,15.95,15.95,10,0,10,0,10.55
2023/7/12,43,15,15,10,0,10,0,10.5
2023/7/12,44,14.6,14.6,10,0,10,0,10.31
2023/7/12,45,14.56,14.56,10,0,10,0,8.83
2023/7/12,46,14.29,14.29,10,0,10,0,8.61
2023/7/12,47,14,14,10,0,10,0,8.47
2023/7/12,48,12.06,12.06,10,0,10,0,8
2023/7/13,1,13,13,10,0.04,10,0.04,5.28
2023/7/13,2,11.27,11.27,10,0.04,10,0.04,5.28
2023/7/13,3,11.29,11.29,10,0.04,10,0.04,5.28
2023/7/13,4,11.17,11.17,10,0.04,10,0.04,5.28
2023/7/13,5,11.17,11.17,10,0.04,10,0.04,5.28
2023/7/13,6,11.17,11.17,10,0.04,10,0.04,5.98
2023/7/13,7,11.11,11.11,10,0.04,10,0.04,7.5
2023/7/13,8,11.1,11.1,10,0.04,10,0.04,6.94
2023/7/13,9,11.15,11.15,10,0.04,10,0.04,6.94
2023/7/13,10,11.14,11.14,10,0.04,10,0.04,6.36
2023/7/13,11,11.17,11.17,10,0.04,10,0.04,5.28
2023/7/13,12,11.02,11.02,10,0.04,10,0.04,5.28
2023/7/13,13,11.04,11.04,10,1.71,10,1.71,6.94
2023/7/13,14,11.3,11.3,10,1.71,10,1.71,6
2023/7/13,15,11.9,11.9,10,1.71,10,1.71,5.28
2023/7/13,16,14.04,14.04,10,1.71,10,1.71,5.28
2023/7/13,17,13,13,10,1.71,10,1.71,8.63
2023/7/13,18,14.16,14.16,10,1.71,10,1.71,9.6
2023/7/13,19,15.21,15.21,10,165.7,10,165.7,11.14
2023/7/13,20,15.31,15.31,10,165.7,10,165.7,11.06
2023/7/13,21,15.1,15.1,10,165.7,10,165.7,11.11
2023/7/13,22,15.28,15.28,10,165.7,10,165.7,11.15
2023/7/13,23,15.67,15.67,10,165.7,10,165.7,11.16
2023/7/13,24,15.7,15.7,10,165.7,10,165.7,11.13
2023/7/13,25,15.35,15.35,10,165.72,10,165.72,9.92
2023/7/13,26,15.42,15.42,10,165.72,10,165.72,10
2023/7/13,27,15.72,15.72,10,165.72,10,165.72,11.16
2023/7/13,28,15.72,15.72,10,165.72,10,165.72,12.76
2023/7/13,29,15.72,15.72,10,165.72,10,165.72,15.13
2023/7/13,30,15.72,15.72,10,165.72,10,165.72,15.38
2023/7/13,31,15.72,15.72,10,166.67,10,166.67,14.65
2023/7/13,32,15.72,15.72,10,166.67,10,166.67,15.06
2023/7/13,33,15.72,15.72,10,166.67,10,166.67,14.05
2023/7/13,34,16.67,16.67,10,166.67,10,166.67,14.96
2023/7/13,35,15.72,15.72,10,166.67,10,166.67,11.88
2023/7/13,36,15.72,15.72,10,166.67,10,166.67,11.88
2023/7/13,37,15.72,15.72,10,0,10,0,11.9
2023/7/13,38,15.72,15.72,10,0,10,0,12.26
2023/7/13,39,15.72,15.72,10,0,10,0,12.03
2023/7/13,40,15.72,15.72,10,0,10,0,11.4
2023/7/13,41,15.72,15.72,10,0,10,0,11.4
2023/7/13,42,15.72,15.72,10,0,10,0,11.14
2023/7/13,43,15.38,15.38,10,0,10,0,11.14
2023/7/13,44,15.03,15.03,10,0,10,0,10.76
2023/7/13,45,14.55,14.55,10,0,10,0,9.52
2023/7/13,46,14.58,14.58,10,0,10,0,9.36
2023/7/13,47,14.33,14.33,10,0,10,0,8.63
2023/7/13,48,12.64,12.64,10,0,10,0,8.44
2023/7/14,1,11.39,11.39,10,0.04,10,0.04,6
2023/7/14,2,10.89,10.89,10,0.04,10,0.04,8.22
2023/7/14,3,10.73,10.73,10,0.04,10,0.04,7.65
2023/7/14,4,10.46,10.46,10,0.04,10,0.04,5.28
2023/7/14,5,10.4,10.4,10,0.04,10,0.04,5.28
2023/7/14,6,10.34,10.34,10,0.04,10,0.04,5.28
2023/7/14,7,10.35,10.35,10,0.04,10,0.04,6
2023/7/14,8,10.46,10.46,10,0.04,10,0.04,6.8
2023/7/14,9,10.66,10.66,10,0.04,10,0.04,6.94
2023/7/14,10,10.58,10.58,10,0.04,10,0.04,6
2023/7/14,11,10.6,10.6,10,0.04,10,0.04,6
2023/7/14,12,10.35,10.35,10,0.04,10,0.04,6
2023/7/14,13,10.41,10.41,10,1.2,10,1.2,5.28
2023/7/14,14,10.9,10.9,10,1.2,10,1.2,3
2023/7/14,15,11.04,11.04,10,1.2,10,1.2,3
2023/7/14,16,11.62,11.62,10,1.2,10,1.2,2
2023/7/14,17,11.08,11.08,10,1.2,10,1.2,0.02
2023/7/14,18,12.96,12.96,10,1.2,10,1.2,0.01
2023/7/14,19,14.55,14.55,10,1.6,10,1.6,5.28
2023/7/14,20,14.56,14.56,10,1.6,10,1.6,5.28
2023/7/14,21,14.55,14.55,10,1.6,10,1.6,3
2023/7/14,22,14.56,14.56,10,1.6,10,1.6,1
2023/7/14,23,14.56,14.56,10,1.6,10,1.6,0.01
2023/7/14,24,14.55,14.55,10,1.6,10,1.6,0.01
2023/7/14,25,14.4,14.4,10,165.38,10,165.38,0.01
2023/7/14,26,14.54,14.54,10,165.38,10,165.38,0.01
2023/7/14,27,15,15,10,165.38,10,165.38,0.01
2023/7/14,28,15.21,15.21,10,165.38,10,165.38,3
2023/7/14,29,15.13,15.13,10,165.38,10,165.38,5.28
2023/7/14,30,15.38,15.38,10,165.38,10,165.38,5.28
2023/7/14,31,15.35,15.35,10,1.2,10,1.2,3
2023/7/14,32,16.38,16.38,10,1.2,10,1.2,5.28
2023/7/14,33,17,17,10,1.2,10,1.2,8.22
2023/7/14,34,17.8,17.8,10,1.2,10,1.2,8.58
2023/7/14,35,15.45,15.45,10,1.2,10,1.2,9.31
2023/7/14,36,15.67,15.67,10,1.2,10,1.2,10
2023/7/14,37,15.38,15.38,10,0,10,0,11.61
2023/7/14,38,15.38,15.38,10,0,10,0,14.74
2023/7/14,39,15.67,15.67,10,0,10,0,14.8
2023/7/14,40,15.17,15.17,10,0,10,0,13.72
2023/7/14,41,14.44,14.44,10,0,10,0,13.36
2023/7/14,42,14.41,14.41,10,0,10,0,12.37
2023/7/14,43,12.58,12.58,10,0.4,10,0.4,13
2023/7/14,44,12.35,12.35,10,0.4,10,0.4,12.56
2023/7/14,45,14.85,14.85,10,0.4,10,0.4,11.15
2023/7/14,46,13.36,13.36,10,0.4,10,0.4,10.92
2023/7/14,47,12.33,12.33,10,0.4,10,0.4,10
2023/7/14,48,11.61,11.61,10,0.4,10,0.4,8.58
2023/7/15,1,13.51,13.51,10,0.04,10,0.04,8.39
2023/7/15,2,11.76,11.76,10,0.04,10,0.04,7.9
2023/7/15,3,11,11,10,0.04,10,0.04,5.28
2023/7/15,4,10.99,10.99,10,0.04,10,0.04,5.28
2023/7/15,5,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/15,6,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/15,7,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/15,8,10.98,10.98,10,0.04,10,0.04,5.28
2023/7/15,9,10.94,10.94,10,0.04,10,0.04,5.28
2023/7/15,10,10.9,10.9,10,0.04,10,0.04,6.75
2023/7/15,11,10.72,10.72,10,0.04,10,0.04,5.28
2023/7/15,12,10.34,10.34,10,0.04,10,0.04,5.28
2023/7/15,13,10.44,10.44,10,1.2,10,1.2,5.28
2023/7/15,14,10.92,10.92,10,1.2,10,1.2,0.01
2023/7/15,15,10.98,10.98,10,1.2,10,1.2,0.01
2023/7/15,16,10.99,10.99,10,1.2,10,1.2,0.01
2023/7/15,17,10.99,10.99,10,1.2,10,1.2,0.01
2023/7/15,18,11.28,11.28,10,1.2,10,1.2,0.01
2023/7/15,19,11.81,11.81,10,1.2,10,1.2,0.01
2023/7/15,20,11.78,11.78,10,1.2,10,1.2,0.01
2023/7/15,21,11.52,11.52,10,1.2,10,1.2,0.01
2023/7/15,22,11.18,11.18,10,1.2,10,1.2,0.01
2023/7/15,23,11.24,11.24,10,1.2,10,1.2,0.01
2023/7/15,24,11.08,11.08,10,1.2,10,1.2,0.01
2023/7/15,25,11.31,11.31,10,1.2,10,1.2,0.01
2023/7/15,26,11.31,11.31,10,1.2,10,1.2,0.01
2023/7/15,27,11.31,11.31,10,1.2,10,1.2,0.01
2023/7/15,28,11.31,11.31,10,1.2,10,1.2,0.01
2023/7/15,29,11.31,11.31,10,1.2,10,1.2,0.01
2023/7/15,30,11.09,11.09,10,1.2,10,1.2,0.01
2023/7/15,31,11.02,11.02,10,1.2,10,1.2,0.01
2023/7/15,32,11.08,11.08,10,1.2,10,1.2,0.01
2023/7/15,33,11.24,11.24,10,1.2,10,1.2,0.01
2023/7/15,34,11.54,11.54,10,1.2,10,1.2,8.39
2023/7/15,35,11.59,11.59,10,1.2,10,1.2,8.78
2023/7/15,36,11.6,11.6,10,1.2,10,1.2,10.25
2023/7/15,37,11.61,11.61,10,0.44,10,0.44,10.61
2023/7/15,38,14.74,14.74,10,0.44,10,0.44,13.07
2023/7/15,39,14.8,14.8,10,0.44,10,0.44,15.31
2023/7/15,40,13.72,13.72,10,0.44,10,0.44,14.7
2023/7/15,41,13.36,13.36,10,0.44,10,0.44,12.73
2023/7/15,42,12.37,12.37,10,0.44,10,0.44,11.39
2023/7/15,43,13,13,10,0.07,10,0.07,13.94
2023/7/15,44,12.56,12.56,10,0.07,10,0.07,12.57
2023/7/15,45,11.15,11.15,10,0.07,10,0.07,12
2023/7/15,46,10.92,10.92,10,0.07,10,0.07,10.64
2023/7/15,47,10.8,10.8,10,0.07,10,0.07,10.33
2023/7/15,48,10.87,10.87,10,0.07,10,0.07,9.46
2023/7/16,1,10.73,10.73,10,0.04,10,0.04,8.58
2023/7/16,2,10.65,10.65,10,0.04,10,0.04,8.27
2023/7/16,3,10.46,10.46,10,0.04,10,0.04,7.5
2023/7/16,4,10.23,10.23,10,0.04,10,0.04,5.28
2023/7/16,5,10.35,10.35,10,0.04,10,0.04,5.28
2023/7/16,6,10.18,10.18,10,0.04,10,0.04,5.28
2023/7/16,7,10.1,10.1,10,0.51,10,0.51,5.28
2023/7/16,8,10.1,10.1,10,0.51,10,0.51,5.28
2023/7/16,9,10.1,10.1,10,0.51,10,0.51,5.28
2023/7/16,10,10.22,10.22,10,0.51,10,0.51,5.28
2023/7/16,11,10.06,10.06,10,0.51,10,0.51,5.28
2023/7/16,12,10,10,10,0.51,10,0.51,5.28
2023/7/16,13,9.03,9.03,10,0.58,10,0.58,5
2023/7/16,14,9.06,9.06,10,0.58,10,0.58,1
2023/7/16,15,8.3,8.3,10,0.58,10,0.58,0.01
2023/7/16,16,8.61,8.61,10,0.58,10,0.58,0.01
2023/7/16,17,8.52,8.52,10,0.58,10,0.58,0.01
2023/7/16,18,6.26,6.26,10,0.58,10,0.58,0.01
2023/7/16,19,9.1,9.1,10,160.1,10,160.1,0.01
2023/7/16,20,9.97,9.97,10,160.1,10,160.1,0.01
2023/7/16,21,9.87,9.87,10,160.1,10,160.1,0.01
2023/7/16,22,9.87,9.87,10,160.1,10,160.1,0.01
2023/7/16,23,10.03,10.03,10,160.1,10,160.1,0.01
2023/7/16,24,10.1,10.1,10,160.1,10,160.1,0.01
2023/7/16,25,10.32,10.32,10,160.82,10,160.82,0.01
2023/7/16,26,10.56,10.56,10,160.82,10,160.82,0.01
2023/7/16,27,10.57,10.57,10,160.82,10,160.82,0.01
2023/7/16,28,10.62,10.62,10,160.82,10,160.82,0.01
2023/7/16,29,10.82,10.82,10,160.82,10,160.82,0.01
2023/7/16,30,10.66,10.66,10,160.82,10,160.82,0.09
2023/7/16,31,11.01,11.01,10,1.2,10,1.2,0.5
2023/7/16,32,11.08,11.08,10,1.2,10,1.2,6
2023/7/16,33,13.15,13.15,10,1.2,10,1.2,8.58
2023/7/16,34,14.61,14.61,10,1.2,10,1.2,11.39
2023/7/16,35,14.74,14.74,10,1.2,10,1.2,11.74
2023/7/16,36,14.96,14.96,10,1.2,10,1.2,15.13
2023/7/16,37,15.04,15.04,10,0,10,0,18.7
2023/7/16,38,15.33,15.33,10,0,10,0,19.18
2023/7/16,39,15.31,15.31,10,0,10,0,18.7
2023/7/16,40,15.19,15.19,10,0,10,0,16.79
2023/7/16,41,15.05,15.05,10,0,10,0,15.97
2023/7/16,42,15.06,15.06,10,0,10,0,15.85
2023/7/16,43,14.67,14.67,10,0,10,0,15.19
2023/7/16,44,14.6,14.6,10,0,10,0,11.39
2023/7/16,45,13.25,13.25,10,0,10,0,11.39
2023/7/16,46,12.28,12.28,10,0,10,0,9.61
2023/7/16,47,11.32,11.32,10,0,10,0,9.46
2023/7/16,48,10.93,10.93,10,0,10,0,9.46
2023/7/17,1,10.99,10.99,10,0.04,10,0.04,8.42
2023/7/17,2,10.77,10.77,10,0.04,10,0.04,8.42
2023/7/17,3,10.84,10.84,10,0.04,10,0.04,8.39
2023/7/17,4,10.59,10.59,10,0.04,10,0.04,7.56
2023/7/17,5,10.73,10.73,10,0.04,10,0.04,6
2023/7/17,6,10.65,10.65,10,0.04,10,0.04,6.94
2023/7/17,7,10.59,10.59,10,0.04,10,0.04,5.28
2023/7/17,8,10.64,10.64,10,0.04,10,0.04,5.28
2023/7/17,9,10.5,10.5,10,0.04,10,0.04,6
2023/7/17,10,10.63,10.63,10,0.04,10,0.04,6
